UniqueGameId,PlayerNumber,BoardLocation,Spin,Player1Loc,Player2Loc,Player3Loc,Player4Loc,Player5Loc,Player6Loc,SelectedMove,PlayerWonGame
dbac92da-7971-4a03-a455-58a33ffab8c1,2,45,5,52,50,56,53,52,52,50,0
46c560b5-7954-4ded-84a6-7a3d111f5b5c,1,45,5,50,55,47,39,42,46,50,0
c0aca9d3-6606-4df1-a76b-4ee269d02b60,1,45,5,50,55,47,39,42,46,50,0
5c85c246-2723-41a3-8d58-b8c2b249c0e8,4,45,5,27,27,30,28,44,45,28,0
6a453217-bdf5-43eb-be32-d477d7522e6e,5,45,5,27,30,84,45,11,46,11,0
275758cd-b14e-4858-9f05-4c018729a9dc,2,45,5,50,50,44,48,46,68,50,0
50de2e66-bb4c-4981-97f7-584126d7b6e6,1,45,5,11,60,76,36,60,10,11,0
59e2fe9d-607b-4031-b904-ab5873ca5f94,1,45,5,11,60,76,36,60,10,11,0
b40bdaaf-83cd-4f34-9a56-0ecc618ef89d,4,45,5,33,47,42,50,39,42,50,0
d5045427-666d-4cd1-b8ba-80ec280fc4e4,5,45,5,54,51,44,58,50,42,50,0
73737a62-919e-4fd6-bc85-34e349de255c,5,45,5,54,51,44,58,50,42,50,0
f50cb7bf-b621-434f-a35e-41fd843ba881,5,45,5,32,25,26,26,28,27,28,1
0d15a368-bcff-4e2c-befd-247678031520,6,45,5,12,34,32,32,49,11,11,0
d1039be8-159b-4bf1-bab3-12cafc8d9c3b,6,45,5,12,34,32,32,49,11,11,0
94cc79cf-f3c7-4434-a55c-511692923ec7,1,45,5,11,28,85,27,26,90,11,0
71ce21b9-5092-4429-b294-1558fc0895ac,4,45,5,49,63,52,50,60,52,50,0
d0e252c4-e28d-4c6e-a7a0-7cebd412f62f,1,45,5,11,57,96,51,86,36,11,0
f8b60308-7f54-4577-9dc3-ca6222656340,1,45,5,11,57,96,51,86,36,11,0
ee451f86-f096-4f87-8907-a1ce56bded9a,1,45,5,11,57,96,51,86,36,11,0
ea45d251-5272-430e-87c0-1cf576e3328b,1,45,5,50,38,40,45,46,46,50,1
ea45d251-5272-430e-87c0-1cf576e3328b,2,45,5,59,50,48,48,68,52,50,0
42e31f14-5979-4c6e-b731-b1d00eab54a4,1,45,5,50,38,40,45,46,46,50,1
42e31f14-5979-4c6e-b731-b1d00eab54a4,2,45,5,59,50,48,48,68,52,50,0
8f2255be-c1e1-4acf-ac2e-9fc7e5f41a3b,1,45,5,11,25,30,29,49,84,11,0
df642855-2bdb-4e1d-9fee-fdbbf063d157,5,45,5,80,94,43,23,11,40,11,0
8aea65dc-ce2b-4bac-a865-a8b40f1e5e68,5,45,5,80,94,43,23,11,40,11,0
9f1c7089-39b1-4e6e-b3b1-66b60128dbc8,5,45,5,80,94,43,23,11,40,11,0
c0f625c2-b65d-4bc9-9003-a3a3f50a40e9,6,45,5,84,86,87,83,14,11,11,0
c0f625c2-b65d-4bc9-9003-a3a3f50a40e9,1,45,5,11,88,86,67,95,7,11,0
150c4ade-f82d-4d23-9938-8af7c6035d39,4,45,5,47,59,41,50,42,51,50,0
6fcb870d-c4f9-451e-95bd-30f829161ff6,4,45,5,86,27,87,28,34,27,28,0
a641cc4d-73eb-46cb-8d78-5042fff0f0d8,5,45,5,45,47,51,55,50,46,50,0
2b02352f-a54f-489e-a26d-911addd93695,5,45,5,45,47,51,55,50,46,50,0
d4697ea4-c52c-4be6-a5ad-22f4f330bde2,2,45,5,85,11,12,87,27,87,11,0
d70565b0-cf4b-48b5-9f05-7b28e748511b,1,45,5,50,45,42,40,47,56,50,1
f3acdb45-0230-40a1-838e-92e6caae46ae,1,45,5,50,45,42,40,47,56,50,1
b2f971db-0aa2-4caa-b959-61254bdaba53,1,45,5,50,45,42,40,47,56,50,1
7cf65122-9075-44f7-9148-77e5d314952a,5,45,5,26,43,44,26,28,21,28,1
7d24a0a9-a418-4dd8-b74f-4cdd979338a3,4,45,5,32,7,31,11,36,33,11,0
6c8397a7-336a-4b4e-947e-a9dec052ebbb,4,45,5,32,7,31,11,36,33,11,0
7c2783df-447a-41da-81a1-6f416d0e5b1f,3,45,5,44,55,50,46,56,57,50,0
ad414ef3-16db-4d02-946c-bdd4e6c8bc81,3,45,5,44,55,50,46,56,57,50,0
5b41c34e-f751-4cc8-b50a-bf1bc919df72,3,45,5,44,55,11,46,56,18,11,0
87cb384e-35d0-4ddd-97fd-b1e158a70f2e,2,45,5,44,11,34,16,35,9,11,0
87cb384e-35d0-4ddd-97fd-b1e158a70f2e,3,45,5,11,14,11,10,48,32,11,0
87cb384e-35d0-4ddd-97fd-b1e158a70f2e,6,45,5,15,6,16,6,69,11,11,0
7c989d08-7eb4-4ea4-b45e-0fa8dbda3f31,2,45,5,44,11,34,16,35,9,11,0
7c989d08-7eb4-4ea4-b45e-0fa8dbda3f31,3,45,5,11,14,11,10,48,32,11,0
7c989d08-7eb4-4ea4-b45e-0fa8dbda3f31,6,45,5,15,6,16,6,69,11,11,0
80321888-299e-4c20-b574-c2d19138715a,2,45,5,44,11,34,16,35,9,11,0
80321888-299e-4c20-b574-c2d19138715a,3,45,5,11,14,11,10,48,32,11,0
80321888-299e-4c20-b574-c2d19138715a,6,45,5,15,6,16,6,69,11,11,0
14ebfcac-a246-436a-b61e-3a411b16aec7,2,45,5,44,11,34,16,35,9,11,0
14ebfcac-a246-436a-b61e-3a411b16aec7,3,45,5,11,14,11,10,48,32,11,0
14ebfcac-a246-436a-b61e-3a411b16aec7,6,45,5,15,6,16,6,69,11,11,0
8208ee80-38cb-4de0-bfd7-458556b350c8,5,45,5,46,50,48,51,50,39,50,0
f77c9ef3-9621-4c8c-b1f2-22fd91520355,5,45,5,46,50,48,51,50,39,50,0
a190082b-9e70-4dd7-b45f-934aef7d9b2c,5,45,5,46,11,48,51,11,39,11,0
a28bb156-1e46-4f27-b718-aba4797a8cc0,1,45,5,28,27,84,84,84,28,28,0
b467d033-e46f-4afa-89f2-2e5546927b49,1,45,5,11,8,9,33,87,33,11,0
b467d033-e46f-4afa-89f2-2e5546927b49,4,45,5,15,31,48,11,27,34,11,0
bf543178-ef3a-4bd2-9ce2-57517dfbfd20,1,45,5,11,8,9,33,87,33,11,0
bf543178-ef3a-4bd2-9ce2-57517dfbfd20,4,45,5,15,31,48,11,27,34,11,0
89f9a933-a698-4c94-8bdb-302422efa1bd,5,45,5,60,61,61,46,50,53,50,0
3a2abeab-6571-4b08-ae0a-b11eeb705611,5,45,5,60,61,61,46,50,53,50,0
3dd1c84b-30ca-411a-8f2c-b43b6c3fd406,5,45,5,60,61,61,46,50,53,50,0
9b353c46-78ba-4e39-8ca0-17adac7dccc0,4,45,5,80,26,94,11,53,36,11,0
3369de99-c62c-4733-8b2c-f985a4361e8c,4,45,5,80,26,94,11,53,36,11,0
f8322b47-d2a2-41fb-bd87-cfb6a82ba288,4,45,5,80,26,94,11,53,36,11,0
1fbe9a3e-0bb3-439f-80fc-3d3ef3630582,5,45,5,47,46,49,27,11,35,11,0
1fbe9a3e-0bb3-439f-80fc-3d3ef3630582,1,45,5,11,24,89,24,27,85,11,0
d77cd250-4e86-4278-9811-6c887be7d27b,5,45,5,47,46,49,27,11,35,11,0
d77cd250-4e86-4278-9811-6c887be7d27b,1,45,5,11,24,89,24,27,85,11,0
19747d77-b8b3-4c98-8d29-092d0b19a7df,6,45,5,45,38,53,43,45,50,50,1
1ebfeab6-9ec8-47af-9b5b-a2bc4e6ce0ca,6,45,5,12,29,36,70,13,11,11,0
1ebfeab6-9ec8-47af-9b5b-a2bc4e6ce0ca,2,45,5,9,11,33,75,34,7,11,0
a7055763-ea6f-4477-86f2-c0b800a03eb3,6,45,5,12,29,36,70,13,11,11,0
a7055763-ea6f-4477-86f2-c0b800a03eb3,2,45,5,9,11,33,75,34,7,11,0
3132ff5f-59a8-4d75-8bf5-269a38b45886,4,45,5,63,62,69,50,55,51,50,0
3e27f095-720a-43e8-be28-90d2b761b8d3,4,45,5,24,77,64,11,16,12,11,0
b92f60b2-7d97-4e88-a2c4-1700965c75c4,2,45,5,27,11,28,92,26,28,11,0
a884d2f7-f979-4e36-9659-0d45cf5fc6a3,2,45,5,50,50,46,40,36,38,50,0
005f7728-4eb8-4e69-ac7a-8129ebcbb72e,2,45,5,50,50,46,40,36,38,50,0
7c91e39b-468b-4966-8b7b-5e7f487159fd,1,45,5,11,75,26,25,28,84,11,0
7c91e39b-468b-4966-8b7b-5e7f487159fd,1,45,5,11,86,26,25,88,26,11,0
8fd9e957-3ce9-48f6-9a5f-090b5bfbe99d,1,45,5,11,87,14,94,76,85,11,0
d6586645-5f16-4240-af2d-5369db5551a3,1,45,5,11,87,14,94,76,85,11,0
768c6615-9fea-45a1-9128-14e5e716673a,1,45,5,11,87,14,94,76,85,11,0
ce0e93d1-399c-482b-bec9-fc30e3c7f973,3,45,5,45,26,11,11,48,47,11,0
ce0e93d1-399c-482b-bec9-fc30e3c7f973,1,45,5,11,87,24,78,85,28,11,0
57c75a37-b7c5-4ae4-9308-70b8daa3e417,3,45,5,45,26,11,11,48,47,11,0
57c75a37-b7c5-4ae4-9308-70b8daa3e417,1,45,5,11,87,24,78,85,28,11,0
d3a0d08c-b92b-4101-92d3-e4e41495a8c9,6,45,5,29,28,43,46,45,28,28,0
7ec9d7a1-80b7-4394-8bb3-4333b9700cdf,4,45,5,46,44,14,11,44,31,11,0
a58e26b8-3793-49ec-ba7c-2c707c70ac20,4,45,5,46,44,14,11,44,31,11,0
214449b1-3138-4140-9975-5b0f3717ff83,2,45,5,40,50,40,49,39,42,50,0
73886f7c-1ea3-48c2-924c-9217b667b46d,2,45,5,40,50,40,49,39,42,50,0
cff92b1b-157b-4be3-a5ce-e0134320b076,2,45,5,40,50,40,49,39,42,50,0
976b24db-3bfd-4f89-957f-4e376e8b522d,5,45,5,47,47,27,43,28,46,28,0
f523acc2-4d26-4567-9939-2034b11926d1,1,45,5,11,43,97,40,49,39,11,0
004880c2-5b42-4d4d-8903-7f5c25d71e8c,1,45,5,11,43,97,40,49,39,11,0
979a291a-efe2-4d2c-9af0-fec31829b628,1,45,5,11,43,97,40,49,39,11,0
dfab2c18-a12b-4f21-b57d-7e05aa94e7e9,1,45,5,11,43,97,40,49,39,11,0
f1ec9609-658f-4650-8f3f-02ae15b76093,1,45,5,50,43,42,40,49,50,50,0
9031fa68-6f37-425c-943d-788995d6cedf,2,45,5,36,11,77,77,11,85,11,0
15009d39-11b2-4750-8746-74944f785175,5,45,5,47,84,27,47,11,47,11,0
8579b616-7e07-40a0-aef5-e334d013c2af,5,45,5,47,84,27,47,11,47,11,0
152975c5-aa7b-44d5-ac32-13bf76078fc5,5,45,5,47,84,27,47,11,47,11,0
fe9ef18a-823b-4653-a0fb-5f13a72c106a,6,45,5,44,34,42,53,67,50,50,0
ac26640d-9a07-456e-949d-36f90fc8bd7c,6,45,5,44,34,42,53,67,50,50,0
be1bd89e-bda8-4ce4-bd5f-017b68e20f35,2,45,5,42,50,37,82,99,45,50,0
e8ec60c6-afde-4f9d-a6e8-a3805862aed3,5,45,5,32,36,32,67,50,25,50,1
92f5bd04-f752-4203-8a6a-339310fe8db8,5,45,5,32,36,32,67,50,25,50,1
05a6ec85-05b5-4562-9dcc-250762d90bb8,5,45,5,32,36,32,67,50,25,50,1
b363cfc5-49b6-49f2-b408-9985c884fd65,5,45,5,32,36,32,67,50,25,50,1
b363cfc5-49b6-49f2-b408-9985c884fd65,1,45,5,11,45,44,71,67,28,11,0
bb789fbe-da2f-4616-8d78-5fef4ef77811,6,45,5,39,48,42,54,50,50,50,0
fe7d5350-7fff-440f-aee3-4177ec0e874e,6,45,5,39,48,42,54,50,50,50,0
e6b01a74-2e2f-402d-8503-1a7377bdb326,4,45,5,35,39,43,50,35,42,50,0
a780a5d2-42e2-48b5-9b9d-0abdccfe15da,4,45,5,35,39,43,50,35,42,50,0
a082b662-56c4-4fe5-ae95-8d57ff3fd14b,4,45,5,35,39,43,50,35,42,50,0
1e472bb0-8428-4a3d-8df9-4af1813cb1bd,3,45,5,14,85,11,26,29,29,11,0
b7dc6034-f57d-40a3-a7d5-6821ae7fbad2,3,45,5,45,44,11,34,46,6,11,0
407df631-5843-4440-a078-4999fe9e5862,3,45,5,45,44,11,34,46,6,11,0
c728c2b1-88ab-4b13-9f55-37fc820b9a38,3,45,5,45,44,11,34,46,6,11,0
41f250c1-7b2a-412f-9541-107e9ce7f463,5,45,5,45,54,43,54,50,47,50,0
16eda53b-42e3-49ea-a928-49078dca1ef5,5,45,5,45,54,43,54,50,47,50,0
c6043037-2ccd-4f53-a73e-393ed0097f3e,2,45,5,47,50,37,54,47,37,50,0
3d09b0d1-4aee-46ae-84f7-03e840348217,4,45,5,42,41,33,50,38,32,50,0
fe183d5e-aacd-4c7e-878a-b51248777f83,4,45,5,42,41,33,50,38,32,50,0
30316408-dbac-4f4b-9c4d-eff0ff4343a3,2,45,5,86,11,29,45,13,33,11,0
30316408-dbac-4f4b-9c4d-eff0ff4343a3,2,45,5,86,11,49,35,29,74,11,0
3ff76888-55c3-4260-a09e-b604bfada653,2,45,5,86,11,29,45,13,33,11,0
3ff76888-55c3-4260-a09e-b604bfada653,2,45,5,86,11,49,35,29,74,11,0
7a747411-1dc9-4938-a012-03f34b27f5bb,2,45,5,86,11,29,45,13,33,11,0
7a747411-1dc9-4938-a012-03f34b27f5bb,2,45,5,86,11,49,35,29,74,11,0
4900835f-9423-4754-a61e-7a7bbedc0236,2,45,5,86,11,29,45,13,33,11,0
4900835f-9423-4754-a61e-7a7bbedc0236,2,45,5,86,11,49,35,29,74,11,0
9f88fae6-1e99-44e3-89e0-71231a85af85,6,45,5,48,49,56,67,49,11,11,0
4bce081b-0efc-4035-b54c-3c34526c9d86,6,45,5,48,49,56,67,49,11,11,0
b02bfeb4-e6d6-4a36-b8f3-a69e9c3ff86c,1,45,5,11,33,33,44,6,35,11,0
f947aeaf-4127-4f06-a53a-bcba7e393de8,1,45,5,11,33,33,44,6,35,11,0
9528355c-c83c-4602-870f-1a1c4e4d654a,1,45,5,11,33,33,44,6,35,11,0
efb8a732-8a8e-47f0-bce0-19fd68ee247f,6,45,5,17,48,11,94,74,11,11,0
21033c3b-26d7-448a-8aae-9f729afab6f2,6,45,5,17,48,11,94,74,11,11,0
4abd4c87-ace2-4488-8fb2-4f1e3013ef2a,6,45,5,17,48,11,94,74,11,11,0
8808e0b4-d892-4ccc-aa33-5ff146b3d0f2,6,45,5,17,48,11,94,74,11,11,0
781341ff-eecc-4c87-8dcd-c26c5941488b,4,45,5,26,53,84,28,53,26,28,1
781341ff-eecc-4c87-8dcd-c26c5941488b,1,45,5,11,62,45,97,60,99,11,0
781341ff-eecc-4c87-8dcd-c26c5941488b,3,45,5,11,63,11,97,60,99,11,0
7eb2262c-971d-47f5-a2a6-8c34482abf08,4,45,5,68,29,27,11,26,27,11,0
ee9a940c-c57c-4048-a6a8-74cfaab2973a,4,45,5,68,29,27,11,26,27,11,0
940792c7-59cc-46dd-9dba-3d56762776aa,4,45,5,14,84,27,28,26,27,28,0
09e4482c-e703-4cb0-9ffb-a81c8dbec136,5,45,5,54,66,68,62,50,48,50,0
99164ade-4f24-4bbe-8762-7c547a39503b,2,45,5,21,50,21,23,21,23,50,1
99164ade-4f24-4bbe-8762-7c547a39503b,5,45,5,35,65,39,45,50,37,50,0
ba35b93f-bf08-499c-a03c-45f0f717c28f,2,45,5,21,50,21,23,21,23,50,1
ba35b93f-bf08-499c-a03c-45f0f717c28f,5,45,5,35,65,39,45,50,37,50,0
e4eff095-9ecd-4015-b2f6-0df47b04434f,2,45,5,21,50,21,23,21,23,50,1
e4eff095-9ecd-4015-b2f6-0df47b04434f,5,45,5,35,65,39,45,50,37,50,0
5d4861ff-c735-4f51-8a28-612c2115b3f6,2,45,5,21,50,21,23,21,23,50,1
5d4861ff-c735-4f51-8a28-612c2115b3f6,5,45,5,35,65,39,45,50,37,50,0
f82be799-c7b8-4e93-8fab-c5af686b22c1,4,45,5,51,52,57,50,58,54,50,0
c103386b-1a2c-4355-9b7d-2c635b4c7749,4,45,5,51,52,57,50,58,54,50,0
2e00678a-50e7-4d7d-a169-9f1913190290,3,45,5,57,73,50,60,48,74,50,0
019535a3-c6e7-4a7f-aa71-670225059cc5,3,45,5,57,73,11,60,48,74,11,0
e9bbc99b-daa8-49e3-99f3-c571501b66bc,1,45,5,11,49,7,13,7,35,11,0
e9bbc99b-daa8-49e3-99f3-c571501b66bc,5,45,5,34,35,46,11,11,33,11,0
7e7a430c-f7ab-45f9-9d55-35772556c9ea,1,45,5,11,49,7,13,7,35,11,1
7e7a430c-f7ab-45f9-9d55-35772556c9ea,5,45,5,34,35,46,11,11,33,11,0
0042a14b-e4e4-403a-8667-893ab251c5e0,1,45,5,11,6,47,8,47,27,11,0
470dec8a-ac80-487c-85aa-2349e7cbf409,4,45,5,44,54,55,50,46,53,50,0
f3ec90e1-f1e9-41d2-9b7a-b33d93066bf3,3,45,5,86,28,28,26,47,26,28,0
35f532f8-cb30-4a85-a5cb-a048bfa4854e,6,45,5,44,50,51,41,46,50,50,0
291ce8ee-22f5-4166-88e6-238b22501d01,6,45,5,44,50,51,41,46,50,50,0
83f10f14-164f-4dce-9d63-6ea75295d933,6,45,5,44,50,51,41,46,50,50,0
7ed8b207-ae42-4f9d-8bb2-8a6c7ed1c2cd,1,45,5,11,35,84,9,46,27,11,0
aa67a54d-9060-425b-8cf0-ec92de89a929,3,45,5,88,26,11,27,71,68,11,0
adb06205-5023-4b22-9421-f36dddc3e04b,3,45,5,88,26,11,27,71,68,11,0
b63a45a1-688e-4c60-bcde-ae60c367533f,3,45,5,88,26,11,27,71,68,11,0
cd77a1ba-8768-480b-8db1-cea08d317973,6,45,5,26,85,28,84,85,28,28,1
b88516a8-e3d1-4dfd-9f05-fda30de5e9f0,5,45,5,41,41,40,36,50,41,50,0
59f47878-fb4b-4338-a39f-5d08b702a2e4,5,45,5,41,41,40,36,50,41,50,0
fa1a3ef3-ca23-4a77-84b7-21253c532a17,5,45,5,41,41,40,36,50,41,50,0
035a0f66-813d-49bd-bcc0-0f00c33afb47,6,45,5,26,30,30,26,87,28,28,0
d77cd557-88e5-4124-9dd8-f432718af813,5,45,5,44,86,91,46,11,31,11,0
534c3e8f-0a5b-4a42-95c5-586d26bdd6c7,5,45,5,44,86,91,46,11,31,11,0
2e5059cd-e244-44d8-96b1-84b085a17490,5,45,5,28,21,33,33,50,22,50,1
5a60318f-f8b1-490a-b724-4064af3dc29b,5,45,5,28,21,33,33,50,22,50,1
6835ae9f-4a29-4194-b905-d30cf16abbca,5,45,5,28,21,33,33,50,22,50,1
5aa0e5bd-c014-4633-981a-37e3adf69beb,6,45,5,12,46,46,45,36,11,11,1
224250b2-64a4-49a1-a6f8-b16c90f858af,6,45,5,12,46,46,45,36,11,11,1
5a31a421-e0a5-43a5-bda1-97f81cb6aabe,1,45,5,11,30,35,13,87,29,11,0
a86a0da1-0c15-46eb-9f9b-0602751dc026,5,45,5,40,41,12,32,50,37,50,0
a86a0da1-0c15-46eb-9f9b-0602751dc026,4,45,5,55,60,31,50,61,56,50,1
2627839f-c145-4c7c-84fe-e71ea0dc2bfc,5,45,5,40,41,12,32,50,37,50,0
2627839f-c145-4c7c-84fe-e71ea0dc2bfc,4,45,5,55,60,31,50,61,56,50,1
153a1ee3-c556-44b6-8de9-1399ace7c1cf,5,45,5,40,41,12,32,50,37,50,0
153a1ee3-c556-44b6-8de9-1399ace7c1cf,4,45,5,55,60,31,50,61,56,50,1
f74477a5-086a-4484-b7eb-f6d520c9640e,3,45,5,80,87,11,84,78,75,11,0
8bc6a2c6-aa0f-406c-b5fb-ac9ab83c3f0d,3,45,5,80,87,11,84,78,75,11,0
b42b37eb-bb95-4480-a8f7-eae1dedcdcfb,6,45,5,43,48,47,42,40,50,50,0
06ec2ab9-1cb6-4153-9f8f-1ac3f157e342,6,45,5,43,48,47,42,40,50,50,0
c727104f-e1bb-4ce1-b449-ab2c57f272b2,5,45,5,32,34,38,35,50,39,50,0
79e8621c-2439-428d-a94f-1a808e1a2189,1,45,5,28,46,35,31,33,84,28,0
24dc7bab-1761-40cc-b2eb-69855d4e49ba,2,45,5,28,28,20,20,20,42,28,0
2a6bed25-d6c9-48ba-adb0-daa9ffb5dd09,2,45,5,88,11,32,98,69,44,11,0
6bf57a90-f5c3-4d10-8849-aacf9aa947d8,2,45,5,88,11,32,98,69,44,11,0
baf053f2-a62f-4d55-b153-098267c7bedc,2,45,5,88,11,32,98,69,44,11,0
59ef1afb-810a-46aa-81ce-78095910516f,1,45,5,11,24,56,26,15,30,11,0
09b59774-8258-432d-836b-ff27548d1709,1,45,5,11,44,36,33,13,45,11,0
09b59774-8258-432d-836b-ff27548d1709,1,45,5,11,93,24,35,28,26,11,0
76a72c77-3f5f-49ec-86ff-8e1a6f7cc18e,1,45,5,11,44,36,33,13,45,11,0
76a72c77-3f5f-49ec-86ff-8e1a6f7cc18e,1,45,5,11,93,24,35,28,26,11,0
b5d1e325-25e0-43d1-8334-02b93456e464,3,45,5,48,51,50,44,45,44,50,0
b5d1e325-25e0-43d1-8334-02b93456e464,4,45,5,50,56,55,50,46,47,50,1
fdbcb63d-63fb-4711-b9ae-e70d641ba4df,5,45,5,45,13,33,11,11,36,11,0
fdbcb63d-63fb-4711-b9ae-e70d641ba4df,2,45,5,13,11,70,32,32,84,11,0
32c91e16-9955-452e-9965-246050968850,5,45,5,45,13,33,11,11,36,11,0
32c91e16-9955-452e-9965-246050968850,2,45,5,13,11,70,32,32,84,11,0
8e38d39a-4c50-43e1-812c-8e73fe70631d,5,45,5,45,13,33,11,11,36,11,0
8e38d39a-4c50-43e1-812c-8e73fe70631d,2,45,5,13,11,70,32,32,84,11,0
3d525609-ea5d-4d74-80ae-b322cb61b2ca,2,45,5,45,50,33,46,67,39,50,0
3d525609-ea5d-4d74-80ae-b322cb61b2ca,1,45,5,50,50,36,48,70,45,50,0
95235b23-ed7b-44c6-a595-5f214529d7f4,2,45,5,45,50,33,46,67,39,50,0
95235b23-ed7b-44c6-a595-5f214529d7f4,1,45,5,50,50,36,48,70,45,50,0
44dba64c-d5cf-476e-b6e9-16a6bd205318,2,45,5,45,50,33,46,67,39,50,0
44dba64c-d5cf-476e-b6e9-16a6bd205318,1,45,5,50,50,36,48,70,45,50,0
c97b9c1a-0ebe-44f9-b22f-68b6e82853ef,2,45,5,45,50,33,46,67,39,50,0
c97b9c1a-0ebe-44f9-b22f-68b6e82853ef,1,45,5,50,50,36,48,70,45,50,0
86d34c23-e28e-4c79-bd45-a96e3fa6a527,3,45,5,41,56,11,51,49,49,11,0
fe5e3463-af17-48bc-bd4b-f3e98b4c86a2,3,45,5,41,56,11,51,49,49,11,0
2b1e9790-39f4-4a17-b144-cf122e90075a,3,45,5,41,56,11,51,49,49,11,0
e19f05b1-74cb-4f0d-afe9-583d63b18a77,6,45,5,84,87,84,11,26,11,11,0
abd485f8-e0e6-4912-884e-d5781b604678,5,45,5,91,85,82,77,11,29,11,0
1bd6080d-b61a-497f-bb51-1f5136d3d449,6,45,5,25,86,28,24,87,28,28,1
1bd6080d-b61a-497f-bb51-1f5136d3d449,5,45,5,85,25,27,85,11,27,11,0
edaef369-34d5-4427-a5cc-4a5e8b2189fd,2,45,5,43,50,41,49,39,53,50,0
8ef4d19c-b212-4e9b-9424-09cb5924da96,6,45,5,12,18,13,19,25,11,11,0
8ef4d19c-b212-4e9b-9424-09cb5924da96,2,45,5,43,11,48,71,48,32,11,0
dadb9e87-3fb0-4aad-9d05-35fa5490f100,3,45,5,51,53,50,48,49,43,50,0
3d27fc0e-730e-47b6-923a-251ec6547582,3,45,5,51,53,50,48,49,43,50,0
1acc5f5e-a56f-469d-8581-dde8c235688a,3,45,5,51,53,50,48,49,43,50,0
0b41da84-146e-403c-a977-b183e2dc336b,4,45,5,87,6,6,11,89,7,11,0
b6915d5b-0b50-4cf8-9c63-bbad1cad7632,4,45,5,87,6,6,11,89,7,11,0
ac8bcdb1-1245-49ee-a593-09d7eb5c6d7a,4,45,5,87,6,6,11,89,7,11,0
7e95462c-c98b-460f-b7ab-926178407cc7,6,45,5,38,47,58,45,47,50,50,1
e486be04-9d6e-41e8-9f40-9ed71005ef77,2,45,5,48,50,46,47,49,49,50,1
23c61e2b-8ac2-4e0d-b8ed-5c3da633e4be,2,45,5,48,50,46,47,49,49,50,1
02b7f29e-d73f-4161-baf2-d8fc7521d6c8,5,45,5,45,47,52,54,50,53,50,0
abbfda9e-7d57-4b7d-99b1-02f19b7dd27d,5,45,5,45,47,52,54,50,53,50,0
b9c429d0-cff2-4523-a91d-3d3c48977be5,5,45,5,45,47,52,54,50,53,50,0
3286f6f0-bd85-42c6-8496-94546469fef2,1,45,5,50,46,55,60,40,46,50,0
a77ee658-4c92-4316-bfff-4bec09d549d5,3,45,5,70,49,50,48,47,46,50,0
790a212b-6a38-465a-99fa-aeb8c93cc276,3,45,5,70,49,50,48,47,46,50,0
35100f76-6fde-453a-8109-8becac283c6a,4,45,5,47,32,84,11,44,27,11,0
1affa801-45b5-41a7-8492-a27787aaeb47,6,45,5,57,57,55,55,68,50,50,0
f655b2ac-0b1b-41d2-ba28-6f5727c16c3d,6,45,5,57,57,55,55,68,50,50,0
3b2d9af0-2a57-44fb-bc4c-93e57797fc4c,6,45,5,57,57,55,55,68,50,50,0
86eeda41-1f9e-4607-84c5-93e0cf3b9084,5,45,5,85,36,85,27,11,45,11,0
86eeda41-1f9e-4607-84c5-93e0cf3b9084,5,45,5,74,78,25,87,11,25,11,0
571df2a4-a63b-4fe9-b9a5-41fb9084ec8d,5,45,5,85,36,85,27,11,45,11,0
571df2a4-a63b-4fe9-b9a5-41fb9084ec8d,5,45,5,74,78,25,87,11,25,11,0
2b893383-da9c-41f6-a616-219407d0abe9,4,45,5,69,46,33,11,37,51,11,0
0573f813-9806-43b1-be6a-e39dcf7136ad,4,45,5,69,46,33,11,37,51,11,0
7ca3d92a-d2e4-418e-b061-2f8b4495096a,4,45,5,69,46,33,11,37,51,11,0
78851f3e-d0db-4a13-97c4-b85a6fb983d7,5,45,5,62,55,54,60,50,53,50,0
c588b4a5-7cd7-411a-9131-a234ed34412a,1,45,5,50,53,52,53,54,52,50,0
c898cd0b-9af6-4734-b943-e2c3a299e2a4,1,45,5,50,53,52,53,54,52,50,0
da36db69-59cc-4c5f-b6a4-083fa7b8912f,3,45,5,85,26,11,87,24,24,11,0
bde2bccd-cbd5-432b-a60a-46c5d9c5ab75,3,45,5,85,26,11,87,24,24,11,0
06f75b3c-3d4d-42fb-ba59-9256eb6a2d64,5,45,5,87,85,86,36,11,87,11,0
06f75b3c-3d4d-42fb-ba59-9256eb6a2d64,2,45,5,26,11,86,26,45,87,11,0
1c8a62e3-3da9-4e04-99e2-41ca1624b137,5,45,5,87,85,86,36,11,87,11,0
c3644d3e-e1eb-45ce-b252-606fbb9c628c,1,45,5,28,42,43,43,21,21,28,0
7f0193e1-aa05-40fa-89da-7bd0286afd09,4,45,5,47,43,47,50,47,30,50,0
23bbe83e-3228-417b-adcd-3c8e023fb10e,5,45,5,45,35,96,11,11,49,11,0
4cbb6f06-ef14-4913-9627-1674aa4bb87e,3,45,5,38,47,50,41,49,34,50,0
4cbb6f06-ef14-4913-9627-1674aa4bb87e,1,45,5,50,59,55,53,58,44,50,0
f98aa389-5564-4e44-9f1f-7e42a5e54738,6,45,5,49,53,48,55,47,50,50,1
ce16393a-cf65-4617-8a10-fa52164b98c5,6,45,5,49,53,48,55,47,50,50,0
f38c9342-f6dd-480a-ac2c-2c5bd059ec24,2,45,5,86,28,27,47,87,87,28,0
